Region,State,GPI State,Zone,Town,WD,Category,Brand Code,Brand Short Name,Sales Date,Local Retailer,Local Dealer,Local Modern,Local Hawker,Outstation Retailer,Outstation Dealer,Outstation Modern,Outstation Hawker,Other Retailer,Other Dealer,Other Modern
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,AURANGABAD CIDCO-0279200,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,4.55,31,0,11,0.73,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,AURANGABAD(N)-0219800,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,2.07,0,0,31,0.06,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,BEED-0213900,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.55,0,0,0,0.04,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,JALNA-0213100,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.39,15,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,TISGAONPANDARPUR-4020048,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.59,13,0,0,0.4,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,CHALISGOAN(K)-0219700,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,1.07,2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,IGATPURI-0218700,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.38,0.6,0,0,0.74,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,NASIK_2-02105001,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,9.78,10.4,0,19.8,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,PIMPALGON-0273800,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.81,0,0,0,0.7,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,SINNAR-02116401,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.5,0.8,0,0,2.13,0.9,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,MALEGAON-0213200,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.87,0,0,0,0.3,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,MANMAD-0274000,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.36,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,NASIK RD-0216400,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,8.22,28.9,0,6.1,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,SANGAMNER(S)-0219900,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.31,4,0,0,1.39,2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,ICHALKARANJI-0217700,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,2.2,1.2,0,0.4,0.6,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,KOLHAPUR-0211000,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.6,12,0,1.6,0.4,4,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,MERAJ-0217200,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.9,1.4,0,0.4,0.8,0.2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,SANGLI-0213600,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,3.6,2,0,0.6,2.8,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,CHIPLUN-0219600,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.87,0.2,0,0,1.15,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,KHED-4020083,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.36,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,KUDAL (N)-0217000,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0,0,0,0,0.21,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,RATNAGIRI-0217500,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.9,0.2,0,3.6,2.13,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,SAWANTWADI-0230300,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,1,0,0,0,2.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,KARAD-0212700,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.2,0.4,0,0,0.69,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,MAHAD-0216500,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.2,0.2,0,0,0.4,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,PANCHGANI-0215000,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,1.63,0.2,0,0.8,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,SATARA-0212400,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,0.82,0.8,0,0.4,1.24,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,WAI-0282200,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,2.04,0.8,0,1,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,GHATKOPAR-02104101,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,24.53,27.6,0,0.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,VIKROLI-0212801,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,19.91,8.6,0,2,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,CHEMBUR-0214800,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,19.79,41.7,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,KURLA-0214500,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,56.96,47.1,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,COLABA-0202420,MUMBAI-0212800,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,27.27,64.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DADAR-02101701,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,33.77,44,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DHARAVI-0279500,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,11.89,40.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,MAHIM-0202412,MAHIM-0212803,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,15.43,33.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,MAHIM-0202412,TARDEO-0212802,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,44.69,26,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,ANDHERI-0202404,ANDHERI(E)-0214900,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,36.42,86,0,14.8,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,ANDHERI-0202404,ANDHERI-0212600,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,60.48,3,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BANDRA-0202406,BANDRA-0211400,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,44.3,101.8,0,1.9,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BANDRA-0202406,SANTACRUZ-02102701,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,37.17,118.4,0,6.98,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,BHAYANDER-0211301,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,5.23,49.6,0,1.8,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,BORIVALI-0211300,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,43.31,86.1,0,15.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,MIRA ROAD-4020078,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,30,47.4,0,3.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,GOREGAON-02101401,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,76.77,78.6,0,10,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,KANDIVALI-0210102,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,38.44,93.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,MALAD-0210100,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,71.82,29.22,0,0.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,VIRAR-0202423,PALGHAR-0213300,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,5.7,9.8,0,0.5,14.28,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,VIRAR-0202423,VASAI-0211302,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,54.21,47,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,BHIWANDI EAST-0216601,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,7.59,1.4,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,BHIWANDI-0216600,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,5.04,37,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,KALYAN-0211100,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,20.09,5.85,0,0,0.63,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,SHAHAPUR-4020065,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,2.02,1,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,MUMBRA-0202425,DOMBIVALI-02101001,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,21.76,4.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,MUMBRA-0202425,MUMBRA-0285000,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,7.97,6.9,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,ALIBAUG-0271700,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,3.62,13,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,MANGAON RAIGAD-0210800,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,2.62,5.4,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,PANVEL-0210200,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,13.85,57.6,0,6,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,THANE-0202407,THANE_2-02104601,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,36.96,75.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,THANE-0202407,THANE-0216200,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,32.73,15,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,ULHASNAGAR-0202424,AMBERNATH-02105601,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,3.45,56.9,0,5.6,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,ULHASNAGAR-0202424,ULHASNAGAR-0211600,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,3.34,83.8,0,0.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,KOPAR KHAIRANE-0223334,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,33.61,21.2,0,4,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,NERUL-02103901,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,39.3,52.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,VASHI-0213000,NORMAL,CIG,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,30-Nov-23,18.81,56.2,0,35.8,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH MT-02053,BHOPAL MT-0203216,BHOPAL MT-0295408,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,0.4,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH MT-02053,INDORE MT-0203214,INDORE MT-0222108,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,2.62,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA MT-02055,PANJIM MT-0203308,MARGAO_MT-02113401,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,1,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA MT-02055,PANJIM MT-0203308,PANJIM (N) MT-0230708,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,6,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,NASIK MT-0203109,NASIK 2_MT-02108501,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,1,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,CHINCHWAD MT-4020004,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,11.4,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,KHED MT-4020056,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,3,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,PUNE CAMP MT-0210708,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,15.8,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,ANDHERI MT-4020080,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,0.2,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,BORIVALI MT-4020008,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,0.2,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,KURLA MT-4020000,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,4.4,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,THANE W MT-4020007,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,48.1,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,VASHI MT-4020006,MODERN TRADE,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,14.2,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,BHOPAL-0202216,BHOPAL 1-0295400,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,12,0,0,0,6.8,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,INDORE-0202214,INDORE NEW-0221200,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,1,1,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,INDORE-0202214,INDORE-0222100,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,2,3,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,INDORE-0202214,MHOW-0221900,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0.2,0.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,JABALPUR-0202220,JABALPUR-0222900,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0.6,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,MAPUSA-0230400,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,1.77,2.6,0,0,27.53,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,PANJIM (N)-0230700,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0.65,0,0,0,0.2,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,PONDA(N)-0230602,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,SANQUELIM-0232000,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,0,0,2,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,BELGAUM(N)-0217900,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,5.5,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,MARGAO(N)-0230600,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0,0,0,2.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,VASCO DA GAMA-0230500,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0,0.6,0,0,0.5,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,HADAPSAR-0279800,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,13.72,20.8,0,3.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,LONI KALBHOR-4020028,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,6,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,WAGHOLI-02104901,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,2.42,51.8,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,CHINCHWAD-0210701,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,9.3,74,0,51,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,LONAVALA-0212500,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,0.9,2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,MOSHI-0285600,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,1.38,9.98,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,THERGAON-0286300,NORMAL,CIG,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,30-Nov-23,16.24,60.8,0,0.2,0,0,0,0,0,0,0
