"id","sku_id","wd_id","town_id","sales_date_time","local_sales_retail","local_sales_dealer","local_sales_modern_trade","local_sales_hawker","outstation_sales_reatil","outstation_sales_dealer","outstation_sales_modern_trade","outstation_sales_hawker","other_sales_retail","other_sales_dealer","other_sales_modern_trade","other_issues_other","other_issues_damage","other_issues_return","transaction_source","created_date","created_by","last_updated_date","last_updated","status","total_outstation_sales","grand_total","total_issue","total_local_sales","total_other_sales","brand_category","freeze_status","transaction_type","cnf_id","company","region","unit_price","value","sku_code","sku_short_name","town_code","wd_name","wd_type","town_name","distrcode","gpi_state","statename","zone"
8235427,"5551043","3637380","1468926","2023-11-30",0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.800,0.0,0.8,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,2539.76,CIG0002096,FS Clove Crush,"0222700",PUJA TRADING COMPANY,Secondary Sales,KHARGONE-0222700,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235458,"5569023","3546374","1341881","2023-11-30",15.0,120.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,159.000,0.0,159.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,504777.3,CIG0002031,Marlboro Advance Compact FT 10's,"4020032",PAREKH MARKETING,Secondary Sales,KORBA-4020032,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235460,"778084","3546374","1341881","2023-11-30",14.0,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,64.000,0.0,64.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,203180.8,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"4020032",PAREKH MARKETING,Secondary Sales,KORBA-4020032,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235462,"6126376","3546374","1341881","2023-11-30",7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,57.000,0.0,57.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,180957.9,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"4020032",PAREKH MARKETING,Secondary Sales,KORBA-4020032,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235463,"5551043","3546374","1341881","2023-11-30",9.0,42.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,63.000,0.0,63.0,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,200006.09999999998,CIG0002096,FS Clove Crush,"4020032",PAREKH MARKETING,Secondary Sales,KORBA-4020032,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235464,"6210329","3546374","1341887","2023-11-30",10.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,90.000,0.0,90.0,0.0,CDI,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,285723.0,CDINEJ1115,Funda Naturalz Imli Jar 525 GM,"4020032",PAREKH MARKETING,Secondary Sales,KORBA-4020032,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235477,"5569023","3489367","1274856","2023-11-30",17.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,77.000,0.0,77.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,244451.9,CIG0002031,Marlboro Advance Compact FT 10's,"4020041",MAHADEV PAN MASALA,SFA_Lite,RAIGARH-4020041,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235478,"2709349","3489367","1274856","2023-11-30",12.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,108.000,0.0,108.0,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,342867.6,CIG0009371,CVG64FT10,"4020041",MAHADEV PAN MASALA,SFA_Lite,RAIGARH-4020041,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235480,"778084","3489367","1274856","2023-11-30",15.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,65.000,0.0,65.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,206355.5,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"4020041",MAHADEV PAN MASALA,SFA_Lite,RAIGARH-4020041,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235481,"6126376","3489367","1274856","2023-11-30",10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,50.000,0.0,50.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,158735.0,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"4020041",MAHADEV PAN MASALA,SFA_Lite,RAIGARH-4020041,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235485,"5637080","3489367","1274856","2023-11-30",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,2.000,0.0,2.0,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,6349.4,CIG0005518,STELLAR SHIFT SUPER SLIM 20s PACK,"4020041",MAHADEV PAN MASALA,SFA_Lite,RAIGARH-4020041,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235486,"5569023","3476370","1260882","2023-11-30",23.0,48.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,83.000,0.0,83.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,263500.1,CIG0002031,Marlboro Advance Compact FT 10's,"4020035",SUJATA TEA COMPANY,SFA_Lite,JANJGIR CHAMPA-4020035,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235487,"6126376","3476370","1260882","2023-11-30",5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,15.000,0.0,15.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,47620.5,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"4020035",SUJATA TEA COMPANY,SFA_Lite,JANJGIR CHAMPA-4020035,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235488,"778084","3476370","1260882","2023-11-30",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,5.000,0.0,5.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,15873.5,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"4020035",SUJATA TEA COMPANY,SFA_Lite,JANJGIR CHAMPA-4020035,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235491,"6088244","3476370","1260882","2023-11-30",0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.240,0.0,0.24,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,761.9279999999999,CIG0001115,FOCUS MINT UP SQ 10s,"4020035",SUJATA TEA COMPANY,SFA_Lite,JANJGIR CHAMPA-4020035,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235492,"6141266","3476370","1260882","2023-11-30",0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.050,0.0,0.05,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,158.735,CIG0005506,STELLAR FRESH MIX 10s,"4020035",SUJATA TEA COMPANY,SFA_Lite,JANJGIR CHAMPA-4020035,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235495,"5569023","3593378","1404910","2023-11-30",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,12.000,0.0,12.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,38096.399999999994,CIG0002031,Marlboro Advance Compact FT 10's,"4020036",SAINATH AGENCY,SFA_Lite,MUNGELI-4020036,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235498,"5551043","3511368","1296872","2023-11-30",2.45,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,7.450,0.0,7.45,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,23651.515,CIG0002096,FS Clove Crush,"4020040",MAHESH KIRANA STORES,SFA_Lite,DHAMTARI-4020040,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235499,"6126376","3511368","1296872","2023-11-30",5.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,10.400,0.0,10.4,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,33016.88,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"4020040",MAHESH KIRANA STORES,SFA_Lite,DHAMTARI-4020040,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235505,"6051221","3680385","1514971","2023-11-30",0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.230,0.0,0.23,0.0,CIG,0,Week4,"136",IPM,MUMBAI BRANCH,3174.7,730.181,CIG0002035,Marlboro Advance Pocket FT 10'S,"4020079",VIKAS GENERAL STORE,SFA_Lite,BHATAPARA-4020079,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235507,"5551043","3680385","1514971","2023-11-30",0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.190,0.0,0.19,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,603.193,CIG0002096,FS Clove Crush,"4020079",VIKAS GENERAL STORE,SFA_Lite,BHATAPARA-4020079,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235508,"3200604","2258","5444","2023-11-30",0.86,57.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,4.0,61.860,0.0,57.86,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,196386.94199999998,CIG0009377,FS PRINCE 64FT,"222600",SHREE NAKODA SALES,SFA_Lite,JHABUA-0222600,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235509,"5569023","2258","5444","2023-11-30",3.44,26.6,0.0,0.0,1.8,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,14.200000000000001,44.240,0.0,30.040000000000003,0.0,CIG,0,Week4,"136",IPM,MUMBAI BRANCH,3174.7,140448.728,CIG0002031,Marlboro Advance Compact FT 10's,"222600",SHREE NAKODA SALES,SFA_Lite,JHABUA-0222600,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235510,"73148","2258","5444","2023-11-30",0.82,1.2,0.0,0.0,0.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,4.6,6.620,0.0,2.02,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,21016.513999999996,CIG0002625,FSP,"222600",SHREE NAKODA SALES,SFA_Lite,JHABUA-0222600,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235511,"6210329","3592379","1401937","2023-11-30",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,27.000,0.0,27.0,0.0,CDI,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,85716.9,CDINEJ1115,Funda Naturalz Imli Jar 525 GM,"4020067",MAHAJAN PAN MASALA,SFA_Lite,BALODA BAZAR-4020067,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235513,"6088244","1899202","119975","2023-11-30",0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.110,0.0,0.11,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,349.217,CIG0001115,FOCUS MINT UP SQ 10s,"2100701",NEW BHARAT TRADING CO JAORA,SFA_Lite,JAORA-02100701,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235514,"778084","3592379","1403916","2023-11-30",1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,1.600,0.0,1.6,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,5079.52,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"4020067",MAHAJAN PAN MASALA,SFA_Lite,BALODA BAZAR-4020067,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235517,"6126376","3592379","1403916","2023-11-30",0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.400,0.0,0.4,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,1269.88,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"4020067",MAHAJAN PAN MASALA,SFA_Lite,BALODA BAZAR-4020067,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235518,"6088244","3592379","1403916","2023-11-30",0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.440,0.0,0.44,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,1396.868,CIG0001115,FOCUS MINT UP SQ 10s,"4020067",MAHAJAN PAN MASALA,SFA_Lite,BALODA BAZAR-4020067,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235526,"5569023","3692383","1530957","2023-11-30",2.2,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,4.0,26.200,0.0,22.2,0.0,CIG,0,Week4,"136",IPM,MUMBAI BRANCH,3174.7,83177.14,CIG0002031,Marlboro Advance Compact FT 10's,"0299800",AADHYA AGENCY,SFA_Lite,BARWANI-0299800,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235527,"73103","3692383","1530957","2023-11-30",0.8,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.4,2.000,0.0,1.6,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,6349.4,CIG0003111,CVGL,"0299800",AADHYA AGENCY,SFA_Lite,BARWANI-0299800,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235528,"6126376","3692383","1530957","2023-11-30",1.4,3.6,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,1.4,6.400,0.0,5.0,0.0,CIG,0,Week4,"136",IPM,MUMBAI BRANCH,3174.7,20318.08,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"0299800",AADHYA AGENCY,SFA_Lite,BARWANI-0299800,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235539,"5569023","3629380","1455947","2023-11-30",35.45,180.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,239.450,0.0,239.45,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,760181.9149999999,CIG0002031,Marlboro Advance Compact FT 10's,"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235540,"5551043","3629380","1455947","2023-11-30",2.95,48.0,0.0,28.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,48.0,126.950,0.0,78.95,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,403028.165,CIG0002096,FS Clove Crush,"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235541,"778084","3629380","1455947","2023-11-30",5.65,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,26.650,0.0,26.65,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,84605.75499999999,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235542,"6126376","3629380","1455947","2023-11-30",3.1,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,15.100,0.0,15.1,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,47937.969999999994,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235544,"6088244","3629380","1455947","2023-11-30",2.75,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,28.750,0.0,28.75,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,91272.625,CIG0001115,FOCUS MINT UP SQ 10s,"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235545,"6107261","3629380","1455947","2023-11-30",0.85,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,2.050,0.0,2.05,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,6508.134999999999,CIG0005525,STELLAR DEFINE ME-SS-97MM,"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235546,"2248084","3629380","1455947","2023-11-30",1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,1.750,0.0,1.75,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,5555.724999999999,CIG0002052,MARLBORO GOLD(3.5 ORIGINAL) KS BOX 10,"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235548,"6210329","3629380","1455949","2023-11-30",35.0,80.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,175.000,0.0,175.0,0.0,CDI,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,555572.5,CDINEJ1115,Funda Naturalz Imli Jar 525 GM,"4020019",HANUMAN TRADERS,SFA_Lite,JAGDALPUR-4020019,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235551,"73103","3579377","1382906","2023-11-30",4.8,15.8,0.0,0.0,0.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,3.0,23.600,0.0,20.6,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,74922.92,CIG0003111,CVGL,"222000",AGRASEN SUPARI CENTER,SFA_Lite,DHAR-0222000,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235552,"5569023","3579377","1382906","2023-11-30",6.4,21.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,2.2,29.600,0.0,27.4,0.0,CIG,0,Week4,"136",IPM,MUMBAI BRANCH,3174.7,93971.11999999998,CIG0002031,Marlboro Advance Compact FT 10's,"222000",AGRASEN SUPARI CENTER,SFA_Lite,DHAR-0222000,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235553,"3200604","3579377","1382906","2023-11-30",3.2,10.4,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,1.0,14.600,0.0,13.600000000000001,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,46350.62,CIG0009377,FS PRINCE 64FT,"222000",AGRASEN SUPARI CENTER,SFA_Lite,DHAR-0222000,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235559,"2709349","3506368","1291864","2023-11-30",6.45,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,78.450,0.0,78.45,0.0,CIG,0,Week4,"3632",GPI,MUMBAI BRANCH,3174.7,249055.215,CIG0009371,CVG64FT10,"4020046",SHITLA PROVISION STORES,SFA_Lite,KANKER-4020046,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235560,"5569023","3506368","1291864","2023-11-30",10.55,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,58.550,0.0,58.55,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,185878.68499999997,CIG0002031,Marlboro Advance Compact FT 10's,"4020046",SHITLA PROVISION STORES,SFA_Lite,KANKER-4020046,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235561,"778084","3506368","1291864","2023-11-30",7.45,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,22.450,0.0,22.45,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,71272.015,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"4020046",SHITLA PROVISION STORES,SFA_Lite,KANKER-4020046,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235562,"5620057","3506368","1291864","2023-11-30",2.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,12.000,0.0,12.0,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,38096.399999999994,CIG0002033,MARLBORO FILTER BLACK -12s PACK,"4020046",SHITLA PROVISION STORES,SFA_Lite,KANKER-4020046,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235563,"6126376","3506368","1291864","2023-11-30",1.45,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,8.900,0.0,8.9,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,28254.829999999998,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"4020046",SHITLA PROVISION STORES,SFA_Lite,KANKER-4020046,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235567,"3200604","3568377","1367910","2023-11-30",8.0,146.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,156.000,0.0,156.0,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,495253.19999999995,CIG0009377,FS PRINCE 64FT,"4020062",MAHAKAL TRADERS,SFA_Lite,AGAR MALWA-4020062,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235568,"73148","3579378","1382908","2023-11-30",0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.260,0.0,0.26,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,825.422,CIG0002625,FSP,"4020064",GUPTA MEDICALS AND GENERAL STORES,SFA_Lite,ALIRAJPUR-4020064,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235570,"2709349","2224","5635","2023-11-30",9.46,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,852.460,0.0,852.46,0.0,CIG,0,Week4,"137",GPI,MUMBAI BRANCH,3174.7,2706304.762,CIG0009371,CVG64FT10,"221300",MITTHANLAL & COMPANY,SFA_Lite,MORENA-0221300,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8235587,"5569023","3683386","1518965","2023-11-30",18.45,60.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,90.450,0.0,90.45,0.0,CIG,0,Week4,"3632",IPM,MUMBAI BRANCH,3174.7,287151.615,CIG0002031,Marlboro Advance Compact FT 10's,"4020020",RAMCHAND CHOUTHMAL,SFA_Lite,RAJNANDGAON-4020020,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
